Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Designer (product.metafields.custom.designer),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Enchanting - ECH-03 Area Rug,"<div class=""product-overview-data"">
<p><p>Inspire a unique, contemporary design scheme with the Enchanting ECH-03 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This gorgeous area rug is machine-made in Turkey with durability and quality in mind.</li><li> With its abstract pattern and neutral shades of gray and beige, this modern area rug is intriguing, yet undeniably versatile.</li><li> Featuring a durable jute backing, this easy-care, low-shed, polypropylene and polyester area rug is a smart choice for nearly any space. The high-low cut pile rug adds effortless depth and dimension to your interior design scheme.</li><li> To extend the life of your rug and keep it looking as pristine as new, we recommend regularly-scheduled professional cleaning.</li></ul></p>
</div>",Calvin Klein Home,Color,"Grey, Beige",Size,8' x 10' Rectangular,391.00,313.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20532/147628/236874/ws_099446869883.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20532/147628/236874/ws_099446869876.jpg",1.0,ECH-03,"Grey, Beige",Contemporary / Modern,"63% Polypropylene, 37% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Rush - CK-952 Area Rug,"<div class=""product-overview-data"">
<p><p>Make a stylish abstract design statement with the Rush CK-952 area rug from Calvin Klein Home. This adaptable interior accent is made with ultra-soft synthetic materials that are easy to maintain and even easier to enjoy, the minimalist theme simple to coordinate with your existing decor.</p><ul><li>Rush collection rugs are made with family-friendly design in mind. Each one is made from a smart blend of modern synthetics that readily resist staining and wear. </li><li> A crosshatch pattern adorns the surface of this contemporary area rug, stretching from edge to edge unbound by borders for flexible placement possibilities. </li><li> This blended synthetic rug is power loomed from a combination of polypropylene and polyester worked into a plush medium-height pile for easy everyday upkeep.</li><li> Use a dry white cloth to blot spills before they have a chance to set. Rotate annually. Vacuum using a suction-only setting as needed.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,"2'2"" x 3'9"" Rectangular",49.00,39.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816_06.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816.jpg",1.0,CK-952,"Ivory, Grey",Contemporary / Modern,"77% Polypropylene, 23% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,Also in shapes other than rectangle
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819031_04.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816_05.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816_01.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816_02.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816_03.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782762.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819031.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782779.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819024.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819062.jpg",,,,,,,,,,,,,,,,
Rush - CK-952 Area Rug,"<div class=""product-overview-data"">
<p><p>Make a stylish abstract design statement with the Rush CK-952 area rug from Calvin Klein Home. This adaptable interior accent is made with ultra-soft synthetic materials that are easy to maintain and even easier to enjoy, the minimalist theme simple to coordinate with your existing decor.</p><ul><li>Rush collection rugs are made with family-friendly design in mind. Each one is made from a smart blend of modern synthetics that readily resist staining and wear. </li><li> A crosshatch pattern adorns the surface of this contemporary area rug, stretching from edge to edge unbound by borders for flexible placement possibilities. </li><li> This blended synthetic rug is power loomed from a combination of polypropylene and polyester worked into a plush medium-height pile for easy everyday upkeep.</li><li> Use a dry white cloth to blot spills before they have a chance to set. Rotate annually. Vacuum using a suction-only setting as needed.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,"2'3"" x 7'3"" Rectangular runner",74.00,59.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816.jpg",1.0,CK-952,"Ivory, Grey",Contemporary / Modern,"77% Polypropylene, 23% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,Also in shapes other than rectangle
Rush - CK-952 Area Rug,"<div class=""product-overview-data"">
<p><p>Make a stylish abstract design statement with the Rush CK-952 area rug from Calvin Klein Home. This adaptable interior accent is made with ultra-soft synthetic materials that are easy to maintain and even easier to enjoy, the minimalist theme simple to coordinate with your existing decor.</p><ul><li>Rush collection rugs are made with family-friendly design in mind. Each one is made from a smart blend of modern synthetics that readily resist staining and wear. </li><li> A crosshatch pattern adorns the surface of this contemporary area rug, stretching from edge to edge unbound by borders for flexible placement possibilities. </li><li> This blended synthetic rug is power loomed from a combination of polypropylene and polyester worked into a plush medium-height pile for easy everyday upkeep.</li><li> Use a dry white cloth to blot spills before they have a chance to set. Rotate annually. Vacuum using a suction-only setting as needed.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,"2'3"" x 10' Rectangular runner",99.00,79.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816.jpg",1.0,CK-952,"Ivory, Grey",Contemporary / Modern,"77% Polypropylene, 23% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,Also in shapes other than rectangle
Rush - CK-952 Area Rug,"<div class=""product-overview-data"">
<p><p>Make a stylish abstract design statement with the Rush CK-952 area rug from Calvin Klein Home. This adaptable interior accent is made with ultra-soft synthetic materials that are easy to maintain and even easier to enjoy, the minimalist theme simple to coordinate with your existing decor.</p><ul><li>Rush collection rugs are made with family-friendly design in mind. Each one is made from a smart blend of modern synthetics that readily resist staining and wear. </li><li> A crosshatch pattern adorns the surface of this contemporary area rug, stretching from edge to edge unbound by borders for flexible placement possibilities. </li><li> This blended synthetic rug is power loomed from a combination of polypropylene and polyester worked into a plush medium-height pile for easy everyday upkeep.</li><li> Use a dry white cloth to blot spills before they have a chance to set. Rotate annually. Vacuum using a suction-only setting as needed.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,"3'2"" x 5' Rectangular",74.00,59.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816.jpg",1.0,CK-952,"Ivory, Grey",Contemporary / Modern,"77% Polypropylene, 23% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,Also in shapes other than rectangle
Rush - CK-952 Area Rug,"<div class=""product-overview-data"">
<p><p>Make a stylish abstract design statement with the Rush CK-952 area rug from Calvin Klein Home. This adaptable interior accent is made with ultra-soft synthetic materials that are easy to maintain and even easier to enjoy, the minimalist theme simple to coordinate with your existing decor.</p><ul><li>Rush collection rugs are made with family-friendly design in mind. Each one is made from a smart blend of modern synthetics that readily resist staining and wear. </li><li> A crosshatch pattern adorns the surface of this contemporary area rug, stretching from edge to edge unbound by borders for flexible placement possibilities. </li><li> This blended synthetic rug is power loomed from a combination of polypropylene and polyester worked into a plush medium-height pile for easy everyday upkeep.</li><li> Use a dry white cloth to blot spills before they have a chance to set. Rotate annually. Vacuum using a suction-only setting as needed.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,4' x 4' Round,74.00,59.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816.jpg",1.0,CK-952,"Ivory, Grey",Contemporary / Modern,"77% Polypropylene, 23% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,Also in shapes other than rectangle
Rush - CK-952 Area Rug,"<div class=""product-overview-data"">
<p><p>Make a stylish abstract design statement with the Rush CK-952 area rug from Calvin Klein Home. This adaptable interior accent is made with ultra-soft synthetic materials that are easy to maintain and even easier to enjoy, the minimalist theme simple to coordinate with your existing decor.</p><ul><li>Rush collection rugs are made with family-friendly design in mind. Each one is made from a smart blend of modern synthetics that readily resist staining and wear. </li><li> A crosshatch pattern adorns the surface of this contemporary area rug, stretching from edge to edge unbound by borders for flexible placement possibilities. </li><li> This blended synthetic rug is power loomed from a combination of polypropylene and polyester worked into a plush medium-height pile for easy everyday upkeep.</li><li> Use a dry white cloth to blot spills before they have a chance to set. Rotate annually. Vacuum using a suction-only setting as needed.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,4' x 6' Rectangular,99.00,79.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816.jpg",1.0,CK-952,"Ivory, Grey",Contemporary / Modern,"77% Polypropylene, 23% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,Also in shapes other than rectangle
Rush - CK-952 Area Rug,"<div class=""product-overview-data"">
<p><p>Make a stylish abstract design statement with the Rush CK-952 area rug from Calvin Klein Home. This adaptable interior accent is made with ultra-soft synthetic materials that are easy to maintain and even easier to enjoy, the minimalist theme simple to coordinate with your existing decor.</p><ul><li>Rush collection rugs are made with family-friendly design in mind. Each one is made from a smart blend of modern synthetics that readily resist staining and wear. </li><li> A crosshatch pattern adorns the surface of this contemporary area rug, stretching from edge to edge unbound by borders for flexible placement possibilities. </li><li> This blended synthetic rug is power loomed from a combination of polypropylene and polyester worked into a plush medium-height pile for easy everyday upkeep.</li><li> Use a dry white cloth to blot spills before they have a chance to set. Rotate annually. Vacuum using a suction-only setting as needed.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,"5'3"" x 7'3"" Rectangular",156.00,125.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816.jpg",1.0,CK-952,"Ivory, Grey",Contemporary / Modern,"77% Polypropylene, 23% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,Also in shapes other than rectangle
Rush - CK-952 Area Rug,"<div class=""product-overview-data"">
<p><p>Make a stylish abstract design statement with the Rush CK-952 area rug from Calvin Klein Home. This adaptable interior accent is made with ultra-soft synthetic materials that are easy to maintain and even easier to enjoy, the minimalist theme simple to coordinate with your existing decor.</p><ul><li>Rush collection rugs are made with family-friendly design in mind. Each one is made from a smart blend of modern synthetics that readily resist staining and wear. </li><li> A crosshatch pattern adorns the surface of this contemporary area rug, stretching from edge to edge unbound by borders for flexible placement possibilities. </li><li> This blended synthetic rug is power loomed from a combination of polypropylene and polyester worked into a plush medium-height pile for easy everyday upkeep.</li><li> Use a dry white cloth to blot spills before they have a chance to set. Rotate annually. Vacuum using a suction-only setting as needed.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,6' x 6' Round,156.00,125.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446819062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147656/236917/ws_099446782816.jpg",1.0,CK-952,"Ivory, Grey",Contemporary / Modern,"77% Polypropylene, 23% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,Also in shapes other than rectangle
