Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Dune - Estra Area Rug,"<div class=""product-overview-data"">
<p><p>Blend boho character, contemporary flair, and traditional charm using the alluring Dune Estra Area Rug by Amer Rugs.</p><ul><li>This modern area rug offers a striking, yet tranquil blue colorway, a mosaic of geometric details, a tiled design, a distressed finish, and braided tassel fringe trim for a timeless, yet of-the-moment aesthetic.</li><li> This flat pile area rug is a versatile addition to any space, promising a soft and durable foundation. With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality.</li><li> This delightful area rug is handmade and flatwoven in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> To keep your gorgeous rug looking fresh between professional cleanings, spot cleaning with a white cloth is recommended.</li></ul></p>
</div>",Amer Rugs,Color,Blue ,Size,3' x 5' Rectangular,99.99,47.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150076/241149/ws_dun6-blue_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150076/241149/ws_dun6-blue_runner.jpg",1.0,Estra,Blue (DUN-6),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Dune - Estra Area Rug,"<div class=""product-overview-data"">
<p><p>Blend boho character, contemporary flair, and traditional charm using the alluring Dune Estra Area Rug by Amer Rugs.</p><ul><li>This modern area rug offers a striking, yet tranquil blue colorway, a mosaic of geometric details, a tiled design, a distressed finish, and braided tassel fringe trim for a timeless, yet of-the-moment aesthetic.</li><li> This flat pile area rug is a versatile addition to any space, promising a soft and durable foundation. With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality.</li><li> This delightful area rug is handmade and flatwoven in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> To keep your gorgeous rug looking fresh between professional cleanings, spot cleaning with a white cloth is recommended.</li></ul></p>
</div>",Amer Rugs,Color,Blue ,Size,"5' x 7'6"" Rectangular",248.99,119.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150076/241149/ws_dun6-blue_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150076/241149/ws_dun6-blue_runner.jpg",1.0,Estra,Blue (DUN-6),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Dune - Estra Area Rug,"<div class=""product-overview-data"">
<p><p>Blend boho character, contemporary flair, and traditional charm using the alluring Dune Estra Area Rug by Amer Rugs.</p><ul><li>This modern area rug offers a striking, yet tranquil blue colorway, a mosaic of geometric details, a tiled design, a distressed finish, and braided tassel fringe trim for a timeless, yet of-the-moment aesthetic.</li><li> This flat pile area rug is a versatile addition to any space, promising a soft and durable foundation. With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality.</li><li> This delightful area rug is handmade and flatwoven in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> To keep your gorgeous rug looking fresh between professional cleanings, spot cleaning with a white cloth is recommended.</li></ul></p>
</div>",Amer Rugs,Color,Blue ,Size,"7'6"" x 10' Rectangular",489.99,235.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150076/241149/ws_dun6-blue_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150076/241149/ws_dun6-blue_runner.jpg",1.0,Estra,Blue (DUN-6),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Dune - Estra Area Rug,"<div class=""product-overview-data"">
<p><p>Blend boho character, contemporary flair, and traditional charm using the alluring Dune Estra Area Rug by Amer Rugs.</p><ul><li>This modern area rug offers a striking, yet tranquil blue colorway, a mosaic of geometric details, a tiled design, a distressed finish, and braided tassel fringe trim for a timeless, yet of-the-moment aesthetic.</li><li> This flat pile area rug is a versatile addition to any space, promising a soft and durable foundation. With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality.</li><li> This delightful area rug is handmade and flatwoven in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> To keep your gorgeous rug looking fresh between professional cleanings, spot cleaning with a white cloth is recommended.</li></ul></p>
</div>",Amer Rugs,Color,Blue ,Size,"8'6"" x 12' Rectangular",669.99,319.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150076/241149/ws_dun6-blue_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150076/241149/ws_dun6-blue_runner.jpg",1.0,Estra,Blue (DUN-6),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Dune - Cresa Area Rug,"<div class=""product-overview-data"">
<p><p>Fuse tradition with contemporary allure using the breathtaking Dune Cresa Area Rug by Amer Rugs.</p><ul><li>A stone blue colorway gives off a serene, coastal vibe, forming the perfect backdrop for a distressed finish to tell a timeless tale of character. This modern area rug blends contemporary design with traditional flair, incorporating braided tassel fringe trim, patterned stripes, and flourishing medallion tiles.</li><li> With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality. The flat pile area rug is a versatile addition to any space, promising a soft and durable foundation.</li><li> This eye-catching area rug is beautifully handmade and flatwoven by skilled artisans in India.</li><li> To keep your area rug looking its best, regularly vacuum it on a low setting, avoid harsh chemicals, and promptly attend to spills or stains by gently blotting them with a clean cloth.</li></ul></p>
</div>",Amer Rugs,Color,Stone Blue ,Size,2' x 3' Rectangular,41.99,19.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg",1.0,Cresa,Stone Blue (DUN-4),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Dune - Cresa Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg",,,,,,,,,,,,,,,
Dune - Cresa Area Rug,"<div class=""product-overview-data"">
<p><p>Fuse tradition with contemporary allure using the breathtaking Dune Cresa Area Rug by Amer Rugs.</p><ul><li>A stone blue colorway gives off a serene, coastal vibe, forming the perfect backdrop for a distressed finish to tell a timeless tale of character. This modern area rug blends contemporary design with traditional flair, incorporating braided tassel fringe trim, patterned stripes, and flourishing medallion tiles.</li><li> With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality. The flat pile area rug is a versatile addition to any space, promising a soft and durable foundation.</li><li> This eye-catching area rug is beautifully handmade and flatwoven by skilled artisans in India.</li><li> To keep your area rug looking its best, regularly vacuum it on a low setting, avoid harsh chemicals, and promptly attend to spills or stains by gently blotting them with a clean cloth.</li></ul></p>
</div>",Amer Rugs,Color,Stone Blue ,Size,"2'6"" x 8' Rectangular runner",133.99,63.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg",1.0,Cresa,Stone Blue (DUN-4),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Dune - Cresa Area Rug,"<div class=""product-overview-data"">
<p><p>Fuse tradition with contemporary allure using the breathtaking Dune Cresa Area Rug by Amer Rugs.</p><ul><li>A stone blue colorway gives off a serene, coastal vibe, forming the perfect backdrop for a distressed finish to tell a timeless tale of character. This modern area rug blends contemporary design with traditional flair, incorporating braided tassel fringe trim, patterned stripes, and flourishing medallion tiles.</li><li> With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality. The flat pile area rug is a versatile addition to any space, promising a soft and durable foundation.</li><li> This eye-catching area rug is beautifully handmade and flatwoven by skilled artisans in India.</li><li> To keep your area rug looking its best, regularly vacuum it on a low setting, avoid harsh chemicals, and promptly attend to spills or stains by gently blotting them with a clean cloth.</li></ul></p>
</div>",Amer Rugs,Color,Stone Blue ,Size,3' x 5' Rectangular,99.99,47.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg",1.0,Cresa,Stone Blue (DUN-4),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Dune - Cresa Area Rug,"<div class=""product-overview-data"">
<p><p>Fuse tradition with contemporary allure using the breathtaking Dune Cresa Area Rug by Amer Rugs.</p><ul><li>A stone blue colorway gives off a serene, coastal vibe, forming the perfect backdrop for a distressed finish to tell a timeless tale of character. This modern area rug blends contemporary design with traditional flair, incorporating braided tassel fringe trim, patterned stripes, and flourishing medallion tiles.</li><li> With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality. The flat pile area rug is a versatile addition to any space, promising a soft and durable foundation.</li><li> This eye-catching area rug is beautifully handmade and flatwoven by skilled artisans in India.</li><li> To keep your area rug looking its best, regularly vacuum it on a low setting, avoid harsh chemicals, and promptly attend to spills or stains by gently blotting them with a clean cloth.</li></ul></p>
</div>",Amer Rugs,Color,Stone Blue ,Size,"5' x 7'6"" Rectangular",248.99,119.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg",1.0,Cresa,Stone Blue (DUN-4),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Dune - Cresa Area Rug,"<div class=""product-overview-data"">
<p><p>Fuse tradition with contemporary allure using the breathtaking Dune Cresa Area Rug by Amer Rugs.</p><ul><li>A stone blue colorway gives off a serene, coastal vibe, forming the perfect backdrop for a distressed finish to tell a timeless tale of character. This modern area rug blends contemporary design with traditional flair, incorporating braided tassel fringe trim, patterned stripes, and flourishing medallion tiles.</li><li> With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality. The flat pile area rug is a versatile addition to any space, promising a soft and durable foundation.</li><li> This eye-catching area rug is beautifully handmade and flatwoven by skilled artisans in India.</li><li> To keep your area rug looking its best, regularly vacuum it on a low setting, avoid harsh chemicals, and promptly attend to spills or stains by gently blotting them with a clean cloth.</li></ul></p>
</div>",Amer Rugs,Color,Stone Blue ,Size,"7'6"" x 10' Rectangular",489.99,235.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg",1.0,Cresa,Stone Blue (DUN-4),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Dune - Cresa Area Rug,"<div class=""product-overview-data"">
<p><p>Fuse tradition with contemporary allure using the breathtaking Dune Cresa Area Rug by Amer Rugs.</p><ul><li>A stone blue colorway gives off a serene, coastal vibe, forming the perfect backdrop for a distressed finish to tell a timeless tale of character. This modern area rug blends contemporary design with traditional flair, incorporating braided tassel fringe trim, patterned stripes, and flourishing medallion tiles.</li><li> With its low profile and subtle texture, this 100% cotton area rug seamlessly blends style and functionality. The flat pile area rug is a versatile addition to any space, promising a soft and durable foundation.</li><li> This eye-catching area rug is beautifully handmade and flatwoven by skilled artisans in India.</li><li> To keep your area rug looking its best, regularly vacuum it on a low setting, avoid harsh chemicals, and promptly attend to spills or stains by gently blotting them with a clean cloth.</li></ul></p>
</div>",Amer Rugs,Color,Stone Blue ,Size,"8'6"" x 12' Rectangular",669.99,319.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21226/150075/241148/ws_dun4-stone_blue_runner.jpg",1.0,Cresa,Stone Blue (DUN-4),Contemporary / Modern,100% Cotton,Flat-Woven,"1⁄5"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Berlin - Lanmore Area Rug,"<div class=""product-overview-data"">
<p><p>Brighten your favorite space with the uplifting Lanmore area rug by Amer Rugs. This piece is part of the ultra-durable Berlin collection, a series of comfortable New Zealand wool rugs that transform traditional motifs for on-trend tastes.</p><ul><li>Textural variation makes every detail pop. This handcrafted area rug combines loop and knot types for a stunning three-dimensional effect. </li><li> Southwestern rug motifs are given a charming contemporary treatment with graphic stripes and pastel tones. Use this piece to complement interior themes ranging from bohemian to Scandinavian hygge and more. </li><li> Lanmore is handcrafted by skilled weavers utilizing the finest 100% wool yarns. The low looped pile ensures easy maintenance and dependable longevity for style to last. </li><li> Blot spills using a dry white cloth. Vacuum using a suction-only setting – avoid using any type of brush roll or beater bar component.</li></ul></p>
</div>",Amer Rugs,Color,"Blue, White ",Size,2' x 3' Rectangular,74.99,35.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19746/145260/233402/ws_ber-1_blue_white_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19746/145260/233402/ws_ber-1_blue_white_hs.jpg",1.0,Lanmore,"Blue, White (BER-1)",Moroccan,100% Wool,Hand-Hooked,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
