Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Gold, Turquoise, Light Brown ",Size,"9'6"" x 13' Rectangular","2,767.69","1,529.15","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182820/ws_brs06-05_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182820/ws_brs06-05-1.jpg",1.0,BRS-06,"Gold, Turquoise, Light Brown (05)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Blue, Light Grey, Turquoise ",Size,2' x 3' Rectangular,136.92,75.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182821/ws_brs06-17.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182821/ws_brs06-17-1.jpg",1.0,BRS-06,"Blue, Light Grey, Turquoise (17)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182821/ws_brs06-17-1.jpg",,,,,,,,,,,,,,,
Brushstrokes - BRS-06 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182821/ws_brs06-17_runner.jpg",,,,,,,,,,,,,,,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Blue, Light Grey, Turquoise ",Size,"2'6"" x 8' Rectangular runner",460.00,254.15,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182821/ws_brs06-17_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182821/ws_brs06-17-1.jpg",1.0,BRS-06,"Blue, Light Grey, Turquoise (17)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Blue, Light Grey, Turquoise ",Size,"3'6"" x 5'6"" Rectangular",444.62,245.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182821/ws_brs06-17_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182821/ws_brs06-17-1.jpg",1.0,BRS-06,"Blue, Light Grey, Turquoise (17)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Blue, Light Grey, Turquoise ",Size,"5' x 7'9"" Rectangular",844.62,466.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182821/ws_brs06-17_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182821/ws_brs06-17-1.jpg",1.0,BRS-06,"Blue, Light Grey, Turquoise (17)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Blue, Light Grey, Turquoise ",Size,8' x 11' Rectangular,"1,921.54","1,061.65","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182821/ws_brs06-17_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182821/ws_brs06-17-1.jpg",1.0,BRS-06,"Blue, Light Grey, Turquoise (17)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Blue, Light Grey, Turquoise ",Size,"9'6"" x 13' Rectangular","2,767.69","1,529.15","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182821/ws_brs06-17_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182821/ws_brs06-17-1.jpg",1.0,BRS-06,"Blue, Light Grey, Turquoise (17)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Grey, Sky Blue ",Size,2' x 3' Rectangular,136.92,75.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182822/ws_brs06-75.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182822/ws_brs06-75-1.jpg",1.0,BRS-06,"Grey, Sky Blue (75)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182822/ws_brs06-75-1.jpg",,,,,,,,,,,,,,,
Brushstrokes - BRS-06 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182822/ws_brs06-75_runner.jpg",,,,,,,,,,,,,,,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Grey, Sky Blue ",Size,"2'6"" x 8' Rectangular runner",460.00,254.15,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182822/ws_brs06-75_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182822/ws_brs06-75-1.jpg",1.0,BRS-06,"Grey, Sky Blue (75)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Grey, Sky Blue ",Size,"3'6"" x 5'6"" Rectangular",444.62,245.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182822/ws_brs06-75_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182822/ws_brs06-75-1.jpg",1.0,BRS-06,"Grey, Sky Blue (75)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
Brushstrokes - BRS-06 Area Rug,"<div class=""product-overview-data"">
<p><p>Energize your favorite space with the Brushstrokes BRS-06 area rug by Kaleen. This exciting design features dynamic interactions between color and form, an artistic impression captured in 100% wool pile for comfortable everyday appeal..</p><ul><li>Kaleen employs a primitive dyeing method to achieve the rich tonal variation found within each yarn.</li><li>Color blooms across the surface, unbound by border. This contemporary area rug is available in a curated selection of colorways - bold, subdued, and in between.</li><li>Each yarn in the low-cut 100% wool rug pile is hand-tufted by skilled Kaleen artisans. A cotton backing provides added structural stability for lasting strength.</li><li>Vacuum using suction only - avoid using any type of brush roll or beater bar component. Invest in professional cleaning periodically. </li></ul></p>
</div>",Kaleen,Color,"Grey, Sky Blue ",Size,"5' x 7'9"" Rectangular",844.62,466.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/114419/182822/ws_brs06-75_runner.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/15055/0/182822/ws_brs06-75-1.jpg",1.0,BRS-06,"Grey, Sky Blue (75)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Call  1-888-464-1447 to order,Not available,Recommended,
